coin,mkt_cap
BTC,671652557855.13
ETH,315453931557.77
USDT,62298516610.6
BNB,60424976235.95
ADA,53617195304.14
DOGE,48302113585.76
XRP,43625920334.92
USDC,23003536496.45
DOT,22881676131.14
UNI,14639766964.58
ICP,12979977210.25
BCH,12332675566.51
LINK,11874992855.91
LTC,11791108474.36
SOL,11534847407.95
MATIC,9958530384.05
BUSD,9653439792.24
XLM,8817021792.17
THETA,8852311539.98
VET,8272740047.19
ETC,7456461631.52
WBTC,6729606961.11
FIL,6703121374.97
EOS,5585012832.56
TRX,5554131772.77
XMR,4886587761.79
DAI,4820793379.73
AAVE,4676895920.27
NEO,4002437429.73
MKR,3586781141.75
KSM,3550685446.19
MIOTA,3477971391.1
SHIB,3370535792.12
CAKE,3364766303.89
BSV,3351389107.51
KLAY,3198913178.09
FTT,3194360729.82
ATOM,3182350413.31
CRO,3140049962.38
ALGO,3143272022.8
HT,2697918760.07
BTT,2661998939.69
BTCB,2620626670.13
LUNA,2595145762.23
TFUEL,2445314261.11
LEO,2384107242.93
RUNE,2309192978.47
AVAX,2274827055.82
XTZ,2047611533.65
COMP,2033922736.24
HBAR,1961550924.82
UST,1917817075.46
DCR,1895719489.35
DASH,1888906934.4
CEL,1837836574.36
ZEC,1786350032.37
TEL,1745960703.24
WAVES,1728252983.08
EGLD,1714720512.33
XEM,1689458170.48
YFI,1578367086.53
CHZ,1547856833.77
HOT,1482204422.14
SUSHI,1469565531.42
ZIL,1406300708.61
TUSD,1375717814.98
SNX,1369360353.92
MANA,1299249224.96
NEAR,1265703759.74
NEXO,1253375758.49
HNT,1253515775.37
ENJ,1235996222.76
STX,1153560519.62
BAT,1140693070.47
QTUM,1094336290.58
PAX,1085304728.1
ZEN,1081004489.56
NANO,1008155570.92
BTG,997497496.34
ONE,982278701.74
OKB,976429585.9
GRT,976900597.51
MDX,971584995.64
ONT,955420669.73
DGB,946584246.04
REV,944018871.16
BAKE,931729808.74
BNT,906744405.47
UMA,906185636.11
SC,902011757.09
ZRX,891528985.19
FTM,869975768.64
CRV,872879666.84
OMG,848182982.15
CELO,796064726.64
HUSD,785550335.96
CHSB,776387608.54
ICX,725764658.76
ANKR,725052113.25
RVN,706557592.76
KCS,686281211.36
XDC,674250885.02
1INCH,675198243.71
VGX,613012330.91
FLOW,603758758.22
CKB,557620766.32
XVG,545956444.15
LPT,542149762.87
IOST,532889857.94
REN,533275332.37
QNT,529074292.8
AR,525007774.54
WRX,512946808.61
KNC,494064520.02
RSR,492864324.77
BCD,486025934.11
LSK,450487648.08
LRC,435684265.22
WIN,391766651.93
RLC,377944532.2
GT,375354866.39
SKL,366807549.9
DENT,364629822.2
USDN,361301977.88
CFX,350796340.29
RENBTC,352286646.93
MAID,348141841.2
VTHO,334183614.62
BTMX,330863010.58
STORJ,332717865.22
SNT,329944846.73
OCEAN,328329531.81
KAVA,329307530.78
ERG,317668658.3
REEF,316084347.28
GLM,312550570.45
MLN,301454874.56
OGN,297794982.83
WOO,294045610.89
XVS,294410963.65
EWT,285402992.24
BTCST,285042682.32
GNO,283151350.39
ONG,285865546.56
MCO,269357677.62
REP,271388264.86
ABBC,267577008.73
FET,263623069.89
WAXP,261354254.88
INJ,255234713.94
CTSI,254849190.56
IOTX,249084811.91
NKN,247888048.15
NMR,240686054.52
SRM,240132303.19
NU,236513549.45
UQC,231059026.93
CELR,230670308.1
FUN,229230933.55
SAND,228268534.21
ALPHA,225931884.62
ARDR,219740991.67
OXT,224785503.66
SUN,222221640.89
STMX,224350516.02
STRAX,217034910.91
CVC,217637948.44
ANT,220839940.38
PROM,219763972.61
STEEM,212755429.86
SXP,204062163.26
BAL,201999799.05
STRK,186362446.2
ORBS,199698923.64
KMD,196840451.81
MED,188609990.02
DODO,187081206.25
IQ,182503133.5
UBT,176635884.11
BTS,175556274.69
XHV,176309049.94
ZKS,175971693.98
CSPR,174328524.12
ZB,171858083.7
HIVE,170202920.16
AMPL,169092069.9
PHA,166560097.57
HXRO,165732190.61
BAND,165900468.0
MTL,161589595.07
JST,159939517.57
ARK,159564825.21
UTK,153644734.65
VLX,152111711.88
COTI,151808949.19
POLY,150085869.42
GUSD,145538019.72
MONA,144145251.72
META,145592576.26
BORA,145276937.96
