coin,mkt_cap
BTC,932695365142.4
ETH,498007875686.39
BNB,93038857104.01
USDT,75159692180.87
SOL,59983315118.44
ADA,45909141522.15
USDC,40884696965.55
XRP,38062181528.71
DOT,27958507597.69
LUNA,26270930242.37
DOGE,22674128031.09
AVAX,20824940381.42
SHIB,19887113761.12
CRO,14246995016.6
MATIC,14363566604.26
BUSD,13588403503.31
WBTC,12585100920.42
ALGO,11062026271.92
LTC,10811735664.35
UNI,10378935853.19
LINK,9096095659.58
BCH,8579712750.12
TRX,8593053134.84
UST,8141621671.3
XLM,6914567553.18
MANA,6754846153.7
DAI,6468791929.24
AXS,6539453524.72
FTT,6118740844.23
VET,5771040703.74
EGLD,5717699972.22
ICP,5566238311.75
ATOM,5558535259.44
BTCB,5196748370.42
FIL,5160993269.44
ETC,5105021441.76
HBAR,4985331051.11
SAND,4958726003.89
THETA,4729731860.73
NEAR,4186982256.18
FTM,3904763337.36
XMR,3631160666.3
LEO,3434639502.03
GALA,3402289265.68
XTZ,3366951567.95
HNT,3255245647.44
KLAY,3221913091.21
GRT,3241953324.6
MIOTA,3195923167.92
EOS,2953417729.8
FLOW,2912072081.34
CAKE,2751265099.78
STX,2698280465.53
LRC,2703417930.05
AAVE,2572684839.38
MKR,2551066379.97
KSM,2504549471.7
BTT,2441231922.09
ZEC,2415913565.39
XEC,2284954324.59
BSV,2292389188.59
ENJ,2286914154.89
AMP,2136072335.14
QNT,2089884520.15
ONE,2082195000.25
WAVES,2055766056.06
RUNE,2023752865.95
NEO,1994108480.82
KDA,1972091840.95
CHZ,1890846215.61
KCS,1778499522.48
BAT,1743928880.88
HOT,1606035569.17
CRV,1566833650.07
AR,1497844104.41
OKB,1451366765.21
HT,1390666698.91
DASH,1409833052.72
CELO,1371109792.32
TFUEL,1375518731.1
COMP,1311341341.67
DCR,1302928905.37
NEXO,1278952171.86
TUSD,1264423136.09
XEM,1158381507.84
VGX,1103572054.79
MINA,1100530012.65
IMX,1032271574.36
IOTX,1083419609.1
1INCH,1054786054.38
QTUM,1025922160.53
XDC,982357551.69
USDP,944385463.35
RVN,914522199.07
CEL,888417103.54
LPT,877123375.97
AUDIO,881801232.3
ANKR,878473241.42
YFI,872671200.15
REV,855747773.49
OMG,873457272.24
WAXP,866902597.09
ZEN,861300391.31
ROSE,853208261.39
NFT,839763642.7
SC,847236785.06
ICX,832357915.69
BNT,816335529.42
BORA,808217382.88
ZIL,803115067.07
RENBTC,762877707.92
PERP,760211317.35
BTG,745037755.32
VLX,732092561.26
ZRX,706868801.45
RAY,698545452.49
SCRT,697757859.57
SNX,671878174.83
SUSHI,672098226.75
CHSB,655892692.32
UMA,659613054.1
CKB,655172516.49
HIVE,657378696.87
GNO,640194864.51
ONT,641261647.22
TEL,639864719.25
ELON,619861120.84
REN,625934360.48
STORJ,613253572.97
SKL,604625812.18
IOST,598879985.23
OCEAN,578960804.48
DYDX,569022597.48
DGB,560418656.32
USDN,550851622.17
MOVR,544238934.57
REQ,546884274.78
KAVA,543856364.94
XNO,537816363.61
SRM,538964418.76
NU,536101507.55
XYO,515911834.37
CSPR,517772581.9
WIN,519750049.52
XDB,511974490.59
GLM,503106254.29
POLY,495273359.25
GT,485613117.07
FX,478282642.55
TRAC,464398486.0
UOS,460135743.52
CEEK,451767726.11
FET,450526197.22
RSR,446942923.36
CELR,445375351.67
JST,441166548.17
INJ,429755342.26
FEI,423260257.11
ALICE,423723427.94
MDX,410850783.5
SYS,393503510.03
CTSI,379619275.65
WOO,376622924.44
WRX,380650294.01
DENT,373647463.88
EWT,347796691.83
CHR,344751623.88
LSK,337383121.4
ALPHA,336832777.44
DVI,329987824.57
XVG,327549007.47
PAXG,319568001.83
UBT,318301772.62
HUSD,316698317.24
FLUX,313906558.83
MED,313794328.53
REEF,312819041.99
SXP,305931625.17
BTCST,298001698.67
MX,294950683.11
COTI,300385828.4
SNT,295031049.91
OGN,290728337.67
VTHO,289016991.64
BCD,287939336.13
OXT,276250746.65
POLS,267160171.45
RLC,270635786.85
NKN,266518920.5
SOUL,262296849.9
SUN,261517727.08
DIVI,254856138.55
ARDR,253907158.18
MCO,249953545.66
CFX,251378524.89
CVC,242179697.09
BAKE,241286286.6
AMPL,231572327.06
ONG,224929852.8
ASD,226505844.48
