coin,mkt_cap
BTC,954880954584.64
ETH,198088541069.55
BNB,37115563234.61
USDT,36472973681.61
ADA,36209148044.41
DOT,32235883114.92
XRP,21197655054.81
UNI,17864556536.12
LTC,12707914232.95
LINK,11747862015.92
BCH,9638804979.85
XLM,9318321013.21
USDC,8969172583.82
DOGE,6706005852.25
WBTC,6434480452.25
XEM,6373778997.12
AAVE,5060997597.21
THETA,4339654124.68
ATOM,4122089074.05
CRO,3858154401.4
XMR,3725987658.24
TRX,3706346586.9
EOS,3656431777.49
MIOTA,3650421615.75
VET,3660862435.67
SOL,3634579982.53
BSV,3462087889.06
LUNA,3344413338.57
XTZ,3191641332.28
BUSD,3132965100.41
HT,2923715181.17
FTT,2906882733.88
NEO,2770394420.86
DAI,2555921014.34
EGLD,2491840948.22
SNX,2484065937.51
ALGO,2470106263.11
FIL,2384582884.26
GRT,2341116234.12
SUSHI,2271434972.66
COMP,2266167023.02
AVAX,2236935400.1
MKR,2220835807.3
DASH,2145108095.64
KSM,1984096371.75
DCR,1953401380.17
LEO,1875607970.21
CAKE,1526115594.76
ZEC,1449541539.23
YFI,1427623894.15
RUNE,1359188102.65
ETC,1340694499.96
VGX,1353829794.06
NEAR,1325084976.4
ZIL,1301682064.27
RVN,1310104634.69
BNT,1283540289.22
BTCB,1282328090.42
UMA,1251573342.39
BTT,1240239869.14
NEXO,1219532274.96
CEL,1202196610.19
REN,1172616117.13
ENJ,1177456514.39
ICX,1175399155.03
HBAR,1147104773.81
FTM,1133161665.71
ZRX,1076268783.47
CHSB,1084211698.24
WAVES,1057616892.36
MATIC,1054081390.09
OKB,1049132515.95
REV,1049443045.16
BAT,1033989798.9
STX,889456746.0
ONT,845246416.28
FLOW,797386192.53
UST,782452785.2
DGB,778406803.1
TFUEL,772886517.76
RENBTC,764432781.16
IOST,743695313.22
OMG,718399523.91
CELO,715371665.34
CHZ,699969020.38
LRC,697153477.25
RSR,695717396.07
NANO,693581623.19
PAX,674120072.06
HUSD,649487249.93
MANA,634573892.02
QTUM,622792932.83
OCEAN,622866706.75
1INCH,574235431.94
ZKS,556691770.7
ZEN,545490811.04
CRV,539416195.35
SC,517094646.86
BTG,509461441.69
HOT,511964217.42
NPXS,485919379.87
EWT,480900177.26
AR,450774793.27
QNT,438148560.09
REEF,430560790.76
GLM,431918770.18
KNC,423688893.38
DODO,416411100.34
LSK,412737193.25
HEDG,389187080.86
BADGER,385125641.03
KCS,377003815.49
XVG,364434438.74
XVS,346270440.52
ONE,343751094.56
REP,336843975.44
HNT,313780269.88
SNT,309079225.76
BAL,302427246.44
SWAP,307599827.86
SRM,301163551.5
AMPL,300077857.17
TUSD,294667003.66
ALPHA,294281596.98
FET,278702831.38
BAND,275243113.96
NU,274044963.39
CVC,268759616.91
CKB,263231653.88
IOTX,260927730.08
POLY,253967661.03
POLS,250378012.17
KAVA,246629993.0
ANKR,230572215.35
SXP,226681896.39
TOMO,224937744.71
COTI,217889012.12
FUN,217204641.07
SFI,204153449.77
GNO,208078644.67
SCRT,205859181.45
ARDR,205476094.01
MAID,204467755.19
ANT,200209166.51
RIF,198128490.99
XOR,198199647.74
STRAX,196826469.99
VTHO,196843698.53
BCD,195989352.25
INJ,190993789.26
ZB,191790719.6
WAXP,191022875.76
KMD,187539376.12
NMR,189362087.23
BTCST,188125036.4
OXT,184311135.92
UTK,183798308.34
ROSE,181707004.38
TEL,182276888.65
TRAC,182596113.75
ARK,181118419.45
STORJ,175428866.16
STEEM,176058837.33
UBT,172239535.63
LIT,168666534.36
AGI,168325171.54
BTS,166473789.08
ABBC,166140027.11
MFT,161450731.98
PPT,161214673.3
ELF,160773558.12
DNT,157519248.68
OGN,153331320.09
LTO,152386372.18
RLC,154858070.1
BORA,157233366.28
DENT,152810973.95
CELR,149899969.47
VAI,146992024.7
WAN,145750913.33
POWR,142200231.33
XHV,140896747.21
KIN,136857890.94
AVA,134348247.51
NOIA,132768157.21
CVT,131360872.81
DIVI,130628137.35
JST,129945498.45
LOOM,131276715.48
MONA,129109816.16
PAXG,124824996.41
HIVE,125882570.5
BTM,122637579.21
RDD,117563445.21
SYS,120034978.53
GUSD,118996468.05
UNFI,116556552.77
GT,117283097.27
GAS,113782928.41
IRIS,108583106.82
