coin,mkt_cap
BTC,860951836726.29
ETH,267155209385.25
USDT,93612632116.03
BNB,45945745811.35
SOL,38549501330.29
XRP,29910096169.13
USDC,25384180608.91
ADA,17481939718.42
AVAX,12327992435.22
DOGE,11151707494.11
TRX,9084136731.2
DOT,8723984272.54
MATIC,7657181541.1
TON,7645517159.0
LINK,7465002354.36
DAI,5345558128.26
SHIB,5312986857.28
ICP,5121268878.91
LTC,4759376586.55
BCH,4552245288.18
LEO,3707544055.02
ATOM,3593460078.61
UNI,3590941207.46
XLM,3259659946.81
NEAR,3223410136.73
OKB,3237116697.93
INJ,3067357472.14
OP,2894231749.65
ETC,2787656716.87
FIL,2763519878.3
XMR,2685954478.38
APT,2614717302.07
LDO,2609448386.4
HBAR,2529067340.37
IMX,2516198715.17
STX,2384504103.92
KAS,2379411415.32
TIA,2238272717.8
ARB,2193053117.55
CRO,2193472219.62
TUSD,2196151880.04
VET,2084398593.99
MNT,1845419383.61
FDUSD,1838905572.41
MKR,1608034670.86
SEI,1562331586.79
RUNE,1545821647.82
GRT,1527332090.19
BSV,1517627417.29
ALGO,1430115479.63
ORDI,1408255895.08
AAVE,1395356174.43
EGLD,1363056622.69
QNT,1361068273.37
RNDR,1347683560.69
1000SATS,1327524579.26
FLOW,1126951656.06
MINA,1098660951.95
FTM,1066962366.88
THETA,1042026787.02
SNX,1005187714.65
SAND,993891401.74
BTT,999140716.01
AXS,987162924.52
KCS,964581881.36
BUSD,926237127.22
WEMIX,905012999.46
BEAM,892039576.91
SUI,880898549.81
OSMO,865213551.58
BGB,860968466.75
XTZ,845406529.97
HNT,838551807.94
FTT,832266404.61
MANA,807823485.52
KLAY,796264766.86
KAVA,801431015.58
NEO,796197399.63
EOS,781554149.13
ROSE,761716786.06
IOTA,739468269.72
USDD,718917714.28
CAKE,715306686.06
ASTR,700846066.34
WOO,687519714.03
XDC,691640498.18
GALA,675062958.56
AKT,669416898.59
LUNC,654508346.7
BONK,651393425.62
CFX,644449746.27
GMT,607968814.4
XEC,624158575.59
CHZ,583905976.73
AXL,582590844.35
FXS,580248534.8
CRV,550982581.06
RPL,552729569.66
FLR,543756012.43
CSPR,534234383.69
SC,523033963.41
AR,526003281.73
BLUR,522930629.75
FET,515356267.15
APE,503787255.79
XAUt,504434548.54
NEXO,501992788.04
GT,497581275.87
RON,494527988.0
1INCH,475350522.86
GNO,473557635.2
PEPE,469760518.66
GMX,463202399.86
ETHDYDX,456294324.09
CORE,449849220.64
TWT,442738882.4
PAXG,426619031.93
ENJ,420591654.1
LUNA,409006393.94
NTRN,401779258.57
NFT,400320109.04
HT,399860688.58
COMP,387305316.44
SKL,382978277.83
PYTH,381013184.31
IOTX,379101851.84
ELF,377001773.56
USDP,368899927.4
ZIL,368553153.35
GAS,360375079.65
ZEC,360138367.0
ENS,356991222.26
CELO,347939540.19
DESO,347990993.74
BAT,343173066.15
METIS,335898965.42
HOT,333197217.91
XCH,328591120.05
AGIX,323107132.34
LRC,321108774.38
MASK,324701843.88
KSM,318984010.51
TRB,316191810.35
DASH,315301670.73
BTG,315721596.26
SSV,308345040.53
QTUM,311066833.3
CFG,311495981.47
GLMR,305345230.45
ILV,298754538.76
XEM,297703447.57
PENDLE,296400976.64
RAY,293534675.78
WLD,288329293.59
TFUEL,283472077.98
SFP,281604376.89
FLOKI,277324541.69
ETHW,274613511.12
CVX,275148132.01
PYUSD,273833348.9
WAVES,267179472.43
MX,265939318.5
ZRX,261844608.64
KDA,261005772.34
JST,259527872.88
T,255450005.11
DCR,247145653.44
SUPER,249927117.52
RVN,249683436.71
JASMY,248476729.41
POWR,249236994.94
YFI,245362684.94
MAGIC,242790809.24
ANT,242468291.88
ANKR,240866290.86
BAND,237304386.58
OCEAN,236886103.61
SUSHI,236688253.35
MOBILE,234057402.97
STORJ,231800029.11
JOE,228148894.21
AUDIO,226037023.36
ICX,225551178.5
GLM,224922168.81
USTC,220896983.23
PEOPLE,212866262.24
ONE,215016016.75
PRIME,214493705.45
ONT,205667237.29
MEME,204701849.27
SXP,204771015.43
OAS,204392539.93
BAL,203997140.67
MOVR,202640131.46
WAXP,202992003.43
BICO,196755352.11
LPT,194717774.99
SFUND,195830987.73
DAO,190610471.44
ACE,184352244.44
