coin,mkt_cap
BTC,835421763160.27
ETH,275163535441.69
USDT,96204353027.08
BNB,45571898678.87
SOL,41636501944.26
XRP,27397092102.13
USDC,27107305249.56
ADA,17512841088.63
AVAX,12793696501.35
DOGE,11183258260.31
LINK,10671164548.85
TRX,10431592563.94
DOT,8504413611.74
MATIC,7437912184.7
TON,7084246114.7
ICP,5826523685.95
DAI,5347759103.7
SHIB,5241800820.52
LTC,4964268448.81
BCH,4618189168.03
LEO,3720659733.68
ETC,3633689305.68
UNI,3577679091.24
ATOM,3451972736.63
XLM,3105483827.27
XMR,3049448035.75
APT,2987150941.21
OKB,2897377517.71
IMX,2853112159.66
INJ,2854968856.98
OP,2864532879.93
NEAR,2842169844.68
TIA,2812974515.72
FDUSD,2584341762.09
FIL,2484222112.05
LDO,2378467080.46
HBAR,2303080129.42
KAS,2274466106.99
ARB,2207998238.42
STX,2110513496.46
CRO,2032757458.73
VET,2010697778.74
MNT,1887886997.91
MKR,1839676367.95
RNDR,1748642212.56
SUI,1709601758.79
TUSD,1465864439.25
RUNE,1459515271.7
SEI,1443800749.02
GRT,1430353159.75
EGLD,1416893609.49
BSV,1391281916.48
ALGO,1278609337.32
AAVE,1226666609.91
MINA,1221264425.56
QNT,1216624832.79
HNT,1146205323.38
ORDI,1101641930.22
FLOW,1056976303.16
FLR,1045204506.01
ASTR,993207007.61
FTM,976842077.39
RON,969637748.5
SAND,955743697.26
THETA,952755609.08
AXS,952507572.37
SNX,943061026.9
KCS,939318042.41
XTZ,929742442.52
CHZ,892664730.84
BGB,891043012.17
1000SATS,872578873.48
BEAM,861762687.65
WEMIX,838663445.68
MANA,815451321.44
ETHDYDX,810359105.76
EOS,777450291.1
BTT,771642132.39
ROSE,771972311.71
OSMO,765960963.46
NEO,764208290.71
FXS,762744735.34
IOTA,747439223.91
KAVA,745404564.34
BLUR,732864229.45
CFX,733616993.62
PYTH,725090735.53
PENDLE,725544177.77
USDD,721207932.14
JUP,716322290.21
KLAY,666858098.06
MANTA,656539907.7
BONK,637457630.14
CAKE,619453607.39
AKT,617599137.21
WOO,612937312.53
LUNC,604675442.15
XDC,595438786.04
XEC,583284460.31
GALA,587716815.46
GNO,565374139.41
FTT,565114335.66
RPL,555174477.56
AR,552301949.72
ENS,551793503.52
XAUt,502703385.82
APE,500185845.96
CRV,497894407.13
AXL,496460788.15
SC,488429598.14
NEXO,488567921.84
HT,465398120.53
TWT,465383584.8
GT,460559009.78
1INCH,443914384.58
FET,435669489.69
COMP,431764263.25
PAXG,416258702.2
CSPR,412159574.4
CORE,412729226.89
NFT,410402508.69
XRD,409982603.27
GMT,409119313.4
LUNA,408945607.63
ELF,403684807.09
GMX,398231159.4
BTG,395180006.47
METIS,381335247.08
ENJ,380454066.11
IOTX,375861761.86
PEPE,374044714.45
GAS,369883922.02
SKL,364069368.99
USDP,352718590.78
ZEC,349373214.71
CELO,349055493.3
AGIX,345489104.9
MAGIC,343759815.28
ZIL,343249648.72
ALT,333458664.63
UMA,321089407.49
BAT,319121878.35
HOT,316372103.4
KSM,316895980.89
MASK,313621466.24
DASH,312110497.52
XEM,312268960.5
LRC,306206352.43
PYUSD,300889348.48
QTUM,296275041.12
DESO,294003735.44
XCH,295405943.89
SSV,288907297.25
NTRN,287571225.14
CVX,286220897.34
ONDO,285971728.71
GLMR,283089568.16
MX,278656644.21
SFP,278114343.16
SUPER,277868073.3
ETHW,277263756.86
TRB,273744041.89
API3,272773662.98
WLD,270717963.19
ILV,271518499.63
TRAC,266379602.75
ZRX,264093785.79
TFUEL,261887567.31
FLOKI,261219700.4
RAY,260732458.98
JST,260070941.02
JASMY,258102146.39
DCR,255413502.62
BAND,253970564.92
KDA,252820015.36
ANT,250453435.58
STORJ,248294160.68
SUSHI,243603727.2
RVN,239606656.82
T,237721854.25
ANKR,237021332.85
YFI,235861488.91
CFG,235059234.29
OCEAN,231493870.43
WAVES,231371469.23
USTC,226759034.7
MEME,224544482.41
PRIME,221983974.03
LCX,219483167.58
RBN,218363361.21
LPT,216773574.52
XAI,213294507.65
JTO,213241209.66
AUDIO,212465848.59
WIF,212045448.33
BICO,210715661.38
CHR,208813512.57
ICX,207916099.08
POND,209678438.06
MOBILE,206250155.88
