coin,mkt_cap
BTC,1058862005057.49
ETH,341593133885.93
BNB,95450760763.81
XRP,70950198082.14
USDT,51788836339.95
DOGE,48672985630.28
ADA,42389411930.29
DOT,34253692068.17
UNI,22153449417.44
BCH,18250673622.11
LTC,17963366444.69
LINK,16552912459.35
USDC,14379417664.25
VET,13893959549.65
XLM,12854880744.98
SOL,12784244033.4
FIL,11251837709.3
THETA,10962151688.83
WBTC,9447778837.06
TRX,9147573886.83
NEO,7512194049.08
XMR,7252043600.16
BUSD,6977345759.5
LUNA,6696947218.4
CAKE,6572019931.19
EOS,6221661185.21
BSV,6220570335.33
AAVE,6036901809.31
MIOTA,5681094075.56
KLAY,5586685356.07
ETC,5222903246.93
FTT,5187949502.54
HT,5037076261.65
MKR,4879527216.97
ATOM,4868147168.44
CRO,4725317531.49
BTT,4613575090.89
XTZ,4307221317.25
MATIC,4277887398.03
ALGO,4101308843.33
COMP,4095194110.77
AVAX,4031658839.89
DAI,3942813408.7
KSM,3517285030.34
RUNE,3424655192.13
DASH,3185618031.22
EGLD,3143499287.54
BTCB,3087313212.24
XEM,3069100651.92
CHZ,2969062637.71
ZEC,2847236378.08
HBAR,2713970811.14
DCR,2640653375.57
HOT,2630024314.84
OKB,2541726842.52
WAVES,2486206020.05
LEO,2460570412.67
STX,2317275972.24
ZIL,2296600698.01
DGB,2242679769.65
MANA,2223582809.25
ENJ,2193141711.33
NEXO,2040805942.78
GRT,2007646287.74
SNX,1990385432.32
UST,1972385697.44
SC,1973303809.54
NEAR,1928629977.18
FTM,1918618534.89
TFUEL,1881712540.78
BAT,1875792106.46
YFI,1775028710.53
SUSHI,1768587963.13
BTG,1671268805.37
RVN,1638674111.29
ICX,1561767186.65
UMA,1546756621.78
ONT,1540469543.75
BAKE,1532110152.24
QTUM,1499479404.08
HNT,1504720124.8
CEL,1460387414.46
ZRX,1459862741.58
CHSB,1413570413.86
NANO,1355539895.69
ONE,1334504081.11
ZEN,1330060701.51
CELO,1267991937.06
BNT,1242423936.15
XVS,1206213046.23
ANKR,1199325957.21
KCS,1193956085.68
RSR,1143766772.59
OMG,1100869188.06
REV,1098125863.03
IOST,1037927586.81
FLOW,1025218021.56
DENT,999558533.23
VGX,998015846.46
REN,962285620.95
PAX,909466446.08
CRV,894262659.64
AR,895792216.45
XVG,876791541.43
1INCH,840080659.53
WRX,800639848.87
CFX,779148950.74
LSK,727056341.2
RENBTC,713656612.32
LPT,712783320.09
LRC,706147838.54
HUSD,700690989.44
BTMX,694616524.82
CKB,682271998.31
VTHO,667335743.66
KNC,651053041.97
TEL,638554578.38
MDX,618123312.39
SNT,620233052.52
IOTX,615692454.2
BTCST,607519830.46
STORJ,598664797.21
OCEAN,560695574.1
ABBC,536557447.87
SRM,534743969.92
OGN,508863108.99
REEF,505444910.96
SXP,498456116.43
ALPHA,494472590.25
GLM,490390911.47
QNT,477389555.77
STMX,482064853.26
INJ,477787710.35
ZKS,477236255.41
FET,476014182.45
DODO,460705371.48
EWT,457179469.29
REP,448606634.82
MCO,446506290.7
NKN,442050475.04
WAXP,442111887.73
BCD,430414527.92
BAL,426353617.62
SKL,419227008.7
WIN,413235449.15
MED,401419023.05
MAID,404550825.98
PROM,386675296.47
KIN,404724974.43
SAND,400428523.27
CELR,388074772.28
ARDR,391127916.06
FUN,386887110.5
CVC,380963202.97
ANT,376880605.45
GT,366530878.53
BTS,367868359.71
BAND,361569359.01
SYS,354724696.72
SWAP,353883584.63
AGI,348877652.49
STRAX,347332846.08
STEEM,344845706.02
USDN,346165567.69
KMD,345242552.03
UTK,333087269.54
WOO,332392977.06
GNO,331386639.75
KAVA,331939600.55
NMR,325537985.67
NU,322099971.0
TUSD,320848160.97
VLX,315932881.92
ORBS,313697878.9
BADGER,309967979.85
ALICE,307075447.14
WAN,301159083.44
SNM,290754794.14
JST,290010324.31
XHV,283256654.84
UBT,277180489.11
META,281858899.68
RLC,274224324.78
BTM,272911134.14
PPT,269292623.63
HNS,265295765.13
UQC,266848595.69
MTL,262705246.83
ARK,260789351.7
ONG,260634549.9
ZB,255981578.75
COTI,256033895.52
NOIA,252323331.1
FX,255986677.29
RIF,249287798.9
CTSI,247831705.14
AVA,246705808.77
HIVE,249085030.57
ELF,248830586.31
POLY,246197904.38
