coin,mkt_cap
BTC,907791525235.93
ETH,402619122253.94
BNB,72384475441.52
ADA,72177771731.76
USDT,68037739842.11
SOL,51403969858.98
XRP,49329658369.86
USDC,32215973731.74
DOT,31706484564.47
DOGE,29169261268.22
LUNA,17088164886.14
UNI,15905262491.67
AVAX,15137441435.11
BUSD,13103985082.07
LINK,12580965599.8
ALGO,12128198713.65
LTC,11397285466.4
BCH,10761235991.61
WBTC,9930114001.34
MATIC,8843328492.3
ATOM,8625166307.66
ICP,8367621356.41
AXS,8424612358.11
XTZ,7500530658.48
FIL,7578843328.67
XLM,7492660175.8
VET,7106453844.77
ETC,7001577692.31
FTT,6840450729.95
TRX,6806296678.91
DAI,6476222369.43
THETA,6109807700.16
HBAR,5939876828.63
BTCB,5058818683.84
EGLD,4970332617.0
XMR,4663335658.95
CRO,4608945841.41
XEC,4604404853.36
CAKE,4493190603.23
EOS,4452539273.43
AAVE,4096538965.81
QNT,3823151598.47
NEAR,3791683772.88
FTM,3739569892.23
GRT,3469409888.97
MIOTA,3423910128.52
SHIB,3372010281.69
NEO,3133437650.73
KLAY,3091562434.85
KSM,2930086061.6
WAVES,2880758073.46
LEO,2811664371.12
BSV,2735547875.86
UST,2679938223.78
MKR,2520122846.93
OMG,2312171546.32
BTT,2344822457.49
HNT,2129889397.79
AMP,2084356455.41
CELO,2063333263.92
RUNE,1960984134.2
ONE,1923847775.95
AR,1920669039.07
DASH,1844254907.22
COMP,1797390221.65
CHZ,1696329416.84
STX,1667250323.93
REV,1639557314.35
HOT,1625548769.62
XDC,1604533484.22
DCR,1586104090.91
TFUEL,1570412400.06
ZEC,1518228103.11
ICX,1454511059.26
XEM,1459980965.07
QTUM,1380351439.4
MANA,1390482900.2
SUSHI,1376308911.87
CEL,1365037940.57
TUSD,1342516904.23
HT,1334552835.89
DYDX,1306531443.2
ENJ,1291920156.84
SNX,1229465080.95
FLOW,1234270240.42
REN,1207970078.38
SRM,1196232097.54
CRV,1201594317.41
ZIL,1176769286.15
YFI,1149036397.23
MINA,1144856348.6
OKB,1094695917.83
RVN,1089236370.95
BAT,1086601969.29
BTG,1042531805.46
TEL,1024704873.16
PERP,1032161067.65
IOST,1002242295.09
AUDIO,978135294.93
USDP,945208692.82
NEXO,936771291.14
ZEN,901085718.47
BNT,886244017.12
MDX,882397127.58
KCS,869603186.02
CELR,859819345.68
ZRX,848149704.56
RAY,821159170.14
SC,810746473.06
RENBTC,803783695.6
ONT,789243740.58
SAND,776671568.93
NANO,760650883.08
DGB,711942014.51
VGX,676374934.56
CHSB,663471864.86
ANKR,662068907.17
UMA,638125056.12
IOTX,612325071.78
KAVA,599032791.62
FET,593832266.4
DENT,569854916.38
1INCH,555308009.95
LRC,543749874.69
USDN,539458745.12
GLM,532160919.25
POLY,524311478.13
WAXP,523235033.06
WOO,497525003.86
RSR,484016087.04
COTI,487583215.71
HUSD,481383202.29
SXP,458542773.27
NMR,447606760.55
OCEAN,445400868.99
LSK,418190125.22
FEI,425554111.98
GNO,419079864.45
SKL,417054625.49
ALPHA,403223264.87
ERG,402343059.07
STORJ,389445856.38
VTHO,390092460.26
XYO,383870286.69
CKB,376786786.27
LPT,371971876.55
AGIX,368694417.95
ELF,364651585.95
WIN,361498860.11
XVG,359732257.81
WRX,359697813.26
UBT,355372671.41
MED,357629465.97
INJ,353395199.26
BCD,353100937.88
BAKE,350374659.44
CVC,347774913.23
CFX,346549739.67
ONG,341774172.87
ALICE,328980453.51
ARDR,330886260.91
PAXG,320459227.39
GT,316451882.89
RLC,312205192.18
VLX,310362103.2
EWT,309777050.98
XVS,306678068.28
STMX,306379176.11
XDB,303318326.48
FX,300599086.36
OGN,300458884.97
BAND,297152381.05
SNT,292953369.32
CTSI,289709649.28
STRAX,279531955.36
ROSE,284615990.06
REEF,284546213.97
PROM,284206939.96
HIVE,276175327.37
REP,261731513.47
DAG,260671997.72
ORBS,260093681.91
ASD,254227229.79
MAID,251378710.97
MLN,250486809.09
DERO,245390462.64
CSPR,242841056.31
OXT,237352186.46
NKN,237156058.54
GUSD,231682609.0
MTL,219678085.74
STEEM,218875519.32
ARK,214991136.25
FUN,212505812.56
REQ,207075635.75
TOMO,205035441.49
SCRT,205843989.05
NU,204268048.82
PHA,200365862.05
ANT,196150158.58
