coin,mkt_cap
BTC,750472428208.37
ETH,299564961374.27
USDT,61892139970.2
BNB,56071010565.43
ADA,42274401646.46
XRP,33619230716.93
USDC,27421062363.65
DOGE,26715951374.75
DOT,18050367644.58
UNI,12941271988.56
BUSD,12227406453.63
BCH,9926443814.55
LINK,9802400540.33
LTC,9394436650.26
SOL,9339020650.68
WBTC,7704484261.56
MATIC,6761867778.06
ETC,6488271710.72
XLM,6460780552.91
THETA,5766233923.85
DAI,5672046362.0
ICP,5601144550.19
VET,5525776576.23
FIL,5018375440.54
LUNA,4958077262.54
TRX,4537330584.74
XMR,4243833051.59
AAVE,4105578448.69
EOS,3770702689.28
FTT,3305877061.05
CAKE,3270187263.49
GRT,3117763105.63
CRO,3138428948.93
NEO,2984307810.63
LEO,2944289638.31
BTCB,2928137657.66
MKR,2896563092.72
AMP,2832514768.6
ATOM,2707986110.32
BSV,2677890675.03
ALGO,2580965808.73
KLAY,2554666348.06
XTZ,2526755606.26
SHIB,2496092151.27
MIOTA,2435686568.82
AXS,2311359606.73
AVAX,2233279592.01
COMP,2212221442.79
QNT,2129851133.39
UST,2041490606.19
DCR,1972821503.03
HBAR,1916856912.97
BTT,1885461734.08
HT,1802867150.97
KSM,1752893760.38
WAVES,1672457849.05
EGLD,1676101350.44
TFUEL,1646603081.16
DASH,1647593116.55
CHZ,1537662537.71
XEM,1524434103.55
STX,1427257933.09
CEL,1459518273.5
ZEC,1427283086.56
RUNE,1405722608.14
TUSD,1256837812.08
HNT,1218206337.51
MANA,1163185404.39
YFI,1164243027.11
OKB,1164060552.32
ENJ,1148649696.57
FLOW,1083872285.5
SNX,1089651815.15
SUSHI,1082139943.25
HOT,1079789813.21
NEAR,1008898598.79
NEXO,1013992937.9
TEL,996887474.04
BAT,982576925.25
XDC,970346799.63
PAX,928058080.02
ZIL,922428364.04
BTG,881815544.4
BNT,830918162.45
KCS,803178550.1
ONE,794902544.56
SC,768559635.14
ANKR,782548896.53
CELO,749341827.15
DGB,749431209.87
QTUM,724107460.94
CHSB,726365868.52
ONT,704439448.17
ZRX,662203849.28
ICX,650954574.33
MDX,646069863.83
ZEN,638108559.15
CRV,633743735.39
FTM,627024376.41
OMG,605163270.18
RVN,593674013.86
NANO,578123841.33
HUSD,552427574.8
UMA,547369159.1
REV,542160384.6
RENBTC,512538163.25
VGX,513972013.54
REN,433256275.4
LSK,438286320.73
USDN,433944942.97
SAND,414960617.09
1INCH,419578971.62
IOST,419170510.95
RSR,408237821.72
AR,385026818.68
BCD,380744270.19
XVG,380057533.37
GLM,379914966.48
KAVA,368506365.57
LPT,357571769.37
WRX,346087780.3
BAKE,339142206.07
OCEAN,321364112.56
WOO,318263409.91
MAID,313389694.75
LRC,306904872.96
PAXG,304638697.93
SKL,296293305.99
STORJ,299963903.68
MED,305585720.46
FET,292254163.08
XVS,291561122.9
CKB,287880786.3
MINA,289031578.94
GT,290163818.87
GNO,286345307.77
DAG,288128606.65
SNT,283611473.94
WIN,274442914.55
RLC,269807786.57
BTMX,271444899.84
REP,264846641.39
SXP,225298981.28
ALICE,252103455.29
WAXP,257200548.03
OGN,253158123.43
STRAX,251043862.21
VTHO,242700989.07
ARDR,247420385.73
DENT,240014040.27
ALPHA,238118682.33
STMX,221329464.24
UBT,222973074.71
TOMO,220587457.12
GUSD,221569407.07
ONG,222697382.89
EWT,221059750.25
BAND,218079830.16
INJ,218787530.19
NMR,214589887.52
BTCST,206648746.69
PROM,205061661.23
UQC,200209646.79
OXT,194195139.78
REEF,191868154.4
SRM,188915520.28
IOTX,188271422.74
STEEM,190210307.12
FUN,185927576.13
CVC,179201338.47
CFX,181993688.87
ORBS,180036751.68
AGIX,177781029.98
CELR,175031634.58
NKN,173485994.86
MVL,175637947.87
ERG,163936688.89
CTSI,162316466.67
POLY,163900640.82
UOS,159110530.7
HIVE,158886334.24
ABBC,155330214.65
ANT,153645576.91
ARK,152361947.71
BAL,148782506.37
MLN,148602312.1
ELF,147042167.84
MCO,146497306.32
NU,144906944.12
META,149168144.27
RIF,143895570.15
AMPL,143083045.6
STRK,140676164.75
PHA,139662634.02
ZKS,141002093.54
ZB,139339459.84
YFII,135492391.75
CHR,131866422.32
IQ,134395483.9
MTL,131299197.5
